Rate: 50 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
-0.00017,  0.00035,  0.36899,  0.00087,  0.67004, -0.03138
-0.00017,  0.00035,  0.36899, -0.07344,  0.74445, -0.03138
 0.00017, -0.00035, -0.36899, -0.44670,  0.81815, -0.18866
 0.00033, -0.00070, -0.73798, -0.15034,  0.89218, -0.09441
 0.00050, -0.00106, -1.10699, -0.37411,  0.81744, -0.06303
 0.00017, -0.00035, -0.36899, -0.44670,  0.81815,  0.12568
 0.00050, -0.00106, -1.10699, -0.29982,  0.59424, -0.25163
 0.00000,  0.00000,  0.00000, -0.29720,  0.89282,  0.09430
 0.00066, -0.00141, -1.47595, -0.15208,  1.04034, -0.06308
 0.00099, -0.00211, -2.21399, -0.45102,  0.74200, -0.06318
 0.00066, -0.00141, -1.47595,  0.07082,  0.51950, -0.00021
-0.00066,  0.00141,  1.47595, -0.29375,  0.74548, -0.12553
 0.01932,  0.01873, 25.46582,  0.49838,  1.88544, -0.18832
-0.02619,  0.11932, 126.56250,  0.14922,  2.72693, -0.32837
-0.09779,  0.23872, 250.17969,  0.29146,  1.79712,  0.95734
-0.21825,  0.29964, 321.68750,  0.83191, -1.56238, -0.92444
-0.19390,  0.30949, 324.28125,  0.46581, -0.51779,  1.13745
-0.40041,  0.43881, 476.89063,  0.77631, -3.65161,  1.41162
-0.48802,  0.59000, 633.37500,  1.37592, -1.87439,  4.75122
-0.61642,  0.74338, 788.40625,  1.73389, -1.16180,  8.45996
-0.64447,  0.61224, 934.12500,  2.02356,  2.77808, 12.51270
-0.43816, -0.23125, 1058.25000,  2.52051,  9.15381, 15.86377
-0.23779, -0.68692, 1148.43750,  2.76111, 13.91992, 15.39648
-0.23222, -0.66931, 1187.56250,  2.70447, 14.92285, 11.73633
-0.29100, -0.68781, 1149.93750,  2.46790, 12.80322,  6.82690
-0.25505, -0.20647, 1056.06250,  2.21667, 13.99658,  4.79297
-0.45461,  0.76077, 806.93750,  1.62921,  7.49658,  3.82141
-0.29622,  0.52161, 560.00000,  1.49701,  4.31006,  2.47131
-0.15567,  0.31134, 330.21875,  0.47990,  1.79504,  3.48621
-0.09550,  0.11831, 123.95703,  0.21745, -1.22498, -0.91663
-0.06454,  0.03101, 31.32422, -0.13371, -1.82959, -2.91125
-0.01718,  0.01031,  6.62842, -0.42188, -0.58835,  0.12572
-0.00099,  0.00211,  2.21399, -0.44061, -0.74191,  0.34607
-0.01212,  0.00753,  4.41895, -0.35571, -0.44368,  0.31302
-0.01122,  0.00737,  3.30994, -0.43335, -0.44257,  0.25044
-0.01996,  0.00739,  4.77686, -0.42183, -0.81345,  0.21997
-0.09743,  0.04232, 42.74219, -0.02698, -3.08374,  4.40796
-0.45657,  0.17973, 179.41406,  0.47386, -16.05176,  3.56628
-0.85440,  0.32608, 358.48438,  1.21472, -28.42578,  3.82153
-1.29517,  0.49060, 568.15625,  1.63403, -41.75195, -2.73242
-1.56757,  0.61093, 698.28125,  2.11804, -50.45508, -8.66797
-1.98535,  0.75443, 862.31250,  2.55981, -65.85938, -17.20703
-2.11914,  0.70288, 911.21875,  2.65747, -71.59766, -21.92969
-2.10828,  0.44206, 984.62500,  2.75793, -68.58984, -22.63574
-2.17261,  0.23875, 1036.87500,  2.46558, -70.46094, -30.42578
-2.02588,  0.48941, 988.75000,  2.76758, -62.63086, -31.93066
-1.82990,  0.66840, 952.06250,  2.79626, -51.04492, -32.04688
-1.64178,  0.73560, 926.40625,  2.71582, -42.70703, -31.07715
-1.56628,  0.79343, 895.53125,  2.91785, -40.68750, -32.79688
-1.56793,  0.76434, 851.56250,  2.26807, -41.91602, -35.89453
-1.63562,  0.75937, 845.96875,  2.32605, -46.38281, -38.96094
